"N°","Color","Equipo Autonomo","Prioridad","Fecha apertura","Descripción anomalia","Estado actual"
"1997","Roja","Planta de Mezclado","Alta","2021-11-19T13:11:38.398Z","La PT 100 del Liq 2 tiene el cable corroído porel aditivo.","Cerrada"
"1998","Roja","Alimentación y Extrusión","Alta","2021-11-25T17:46:36.237Z","se cambio 2 veces los burletes a la tapa de la tolva forzadora, porque sigue perdiendo. se detecta que las bisagras tienen diferencias de altura, y por ahi se pierde material","Abierta"
"1999","Roja","Alimentación y Extrusión","Media","2021-11-25T17:53:06.104Z","pintar las barandas de calandra de color amarillo, actualmente estan sin pintar","Abierta"
"2000","Roja","Oficina","Alta","2021-11-26T12:53:43.191Z","Control de plagas-Luz entre tejido y pared ventana mantenimiento","Abierta"
"2001","Roja","Oficina","Alta","2021-11-26T12:54:45.119Z","Control de plagas-Ventana abierta vestuario","Abierta"
"2002","Roja","Oficina","Alta","2021-11-26T12:55:42.472Z","Control de plagas-Puerta roja entre almacen y planta, queda abierta porque toca en el piso","Abierta"
"2003","Roja","Oficina","Alta","2021-11-26T12:57:11.434Z","Control de plagas-Burlete portón sur, permite filtracion de insecto","Abierta"
"2004","Roja","Oficina","Alta","2021-11-26T13:01:08.323Z","Control de plagas-Reflectores prendido en dock de carga por la noche, atrae insecto","Abierta"
"2005","Roja","Oficina","Alta","2021-11-26T13:03:20.421Z","Control de plagas-Falta cortina de aire en ingreso personal a planta-","Abierta"
"2006","Roja","Oficina","Alta","2021-11-26T13:04:28.984Z","Control de plagas-Acondicionar cortinas de aire en dock-baja eficiencia","Abierta"
"2007","Roja","Oficina","Alta","2021-11-26T13:05:38.285Z","Control de plagas-Colocar trampa UV en ingreso de personal","Abierta"
"2008","Roja","Servicios Auxiliares","Media","2021-11-29T17:41:49.008Z","Bandejas en mal estado.","Abierta"
"2009","Roja","Servicios Auxiliares","Media","2021-11-29T17:46:47.909Z","Acople de Manguera bomba de frio oxidada ","Abierta"
"2010","Roja","Servicios Auxiliares","Media","2021-11-29T17:49:01.733Z","cobertor válvula reguladora roto","Abierta"
"2011","Roja","Alimentación y Extrusión","Media","2021-11-29T17:58:51.335Z","Medidor de presión de Aire ilegible.","Abierta"
"2012","Roja","Servicios Auxiliares","Media","2021-11-29T19:34:16.515Z","Hueco en cruce de rieles del carro de alimentación puede provocar un riesgo.","Abierta"
"2013","Roja","Servicios Auxiliares","Media","2021-11-29T19:39:25.766Z","Imposibilidad de retirar o acceder a la bandeja inferior. ","Abierta"
"2014","Roja","Servicios Auxiliares","Alta","2021-11-29T19:50:13.207Z","Tapa cañerías floja. Peligro por posible pisada.","Abierta"
"2015","Roja","Servicios Auxiliares","Baja","2021-11-29T19:52:43.703Z","Pared sur de la planta, sobre portón de ingreso a Molino sucio. Requiere trabajo de altura.","Abierta"
"2016","Roja","Servicios Auxiliares","Alta","2021-11-29T19:54:35.871Z","VEntilador extractor del Tornillo/cabezal suelto. Falta de fijación","Abierta"
"2017","Roja","Planta de Mezclado","Alta","2021-11-30T13:40:53.369Z","Tableros electricos abiertos detrás del molino de refile.","Abierta"
"2018","Roja","Planta de Mezclado","Alta","2021-11-30T15:46:29.164Z","Panel eléctrico abierto y con material combustible dentro.","Abierta"
"2019","Roja","Planta de Mezclado","Alta","2021-11-30T15:52:38.735Z","Panel eléctrico en el cuerpo del bobinador de refile abierto con material combustible dentro.","Abierta"
"2020","Roja","Servicios Auxiliares","Alta","2021-12-01T16:37:57.241Z","Colocar rejilla para evitar el paso entre equipos calefactores, zona de valvulas bajas, producen golpes.","Abierta"
"2021","Roja","Servicios Auxiliares","Media","2021-12-01T16:42:36.254Z","  Zona con rejas soldadas","Abierta"
"2022","Roja","Servicios Auxiliares","Media","2021-12-01T16:46:18.040Z","No se puede retirar la bandeja para limpieza, muy sucia","Abierta"
"2023","Roja","Oficina","Media","2021-12-03T12:46:19.255Z","Reparar tapa de enchufe laboratorio 2 piso-5S-S. Allende","Abierta"
"2023","Roja","Planta de Mezclado","Media","2021-12-03T12:48:22.142Z","Liquido 3 sin medidor de temperatura.","Abierta"
"2024","Roja","Oficina","Alta","2021-12-03T12:50:13.584Z","Reparar techo en lab de 2 piso-Goteras-5S","Abierta"
"2025","Roja","Oficina","Media","2021-12-03T12:53:11.402Z","Ordenar cables coordina con IT-5S-Terminado-Agostina","Abierta"
"2026","Roja","Oficina","Media","2021-12-03T12:55:04.092Z","Eliminar cañeria de aire en desuso lab 2 piso. 5S. S. Allende","Abierta"
"2027","Roja","Oficina","Media","2021-12-03T12:57:21.829Z","Cambiar azulejos rotos en lab de 2 piso. 5S. S. Allende","Abierta"
"2028","Roja","Oficina","Media","2021-12-03T12:58:56.045Z","Instalar bajo mesada en lab de 2 piso. 5S","Abierta"
"2029","Roja","Alimentación y Extrusión","Alta","2021-12-03T13:01:40.130Z","falta fuelle entre cabina de vacio y carcasa de tornillo de extrusor","Abierta"
"2030","Roja","Alimentación y Extrusión","Alta","2021-12-03T13:03:23.736Z","Perdida de aceite en brida de circuito de aceite sobre motor reductor de extrusor","Abierta"
"2031","Roja","Oficina","Alta","2021-12-03T13:44:14.323Z","Sellar tapa roja de camara que filtra olor y atrae moscas en el ingreso de personal","Abierta"
"2032","Roja","Oficina","Alta","2021-12-03T17:25:51.636Z","Desagüe de aire acondicionado y desagüe de cocina descargan en vereda en frente de comedor. Aumenta la proliferacion de insecto","Abierta"
"2033","Roja","Planta de Mezclado","Alta","2021-12-06T11:44:08.617Z","Balanza de líquido tiene pérdidas en la sección de entrada de líquido proveniente de los tachos.","Abierta"
"2034","Roja","Calandrado","Alta","2021-12-11T14:56:52.751Z","Fuga de agua por flexible puente","Cerrada"
"2035","Roja","Calandrado","Medio","2021-12-11T15:10:49.952Z","Movimiento anormal de junta rotativa en rolo 1","Abierta"
